# Athlete data synced from intervals.icu on 2026-02-26 10:19,,,
# Weight: intervals.icu (2023+) + legacy CSV (pre-2023),,,
# Non-running TSS: (calories - 80/hr * elapsed_hours) / 10,,,
date,weight_kg,garmin_tr,non_running_tss
10/02/2016,75.3,,
11/02/2016,75.1,,
12/02/2016,75,,
13/02/2016,74.9,,
14/02/2016,74.8,,
15/02/2016,74.8,,45.14666667
16/02/2016,74.8,,31.30888889
17/02/2016,74.8,,28.64888889
18/02/2016,74.8,,
19/02/2016,75.1,,19.38444444
20/02/2016,75.1,,5.948888889
21/02/2016,75.1,,
22/02/2016,75.2,,
23/02/2016,75.2,,20.37111111
24/02/2016,75.3,,
25/02/2016,75.3,,
26/02/2016,75.1,,
27/02/2016,75.1,,
28/02/2016,75.1,,
29/02/2016,75,,
01/03/2016,74.9,,36.18666667
02/03/2016,74.9,,
03/03/2016,74.8,,
04/03/2016,74.8,,
05/03/2016,74.7,,
06/03/2016,74.6,,
07/03/2016,74.5,,
08/03/2016,74.4,,
09/03/2016,74.4,,
10/03/2016,74.3,,31.99777778
11/03/2016,74.2,,18.88666667
12/03/2016,74.1,,
13/03/2016,74,,
14/03/2016,73.9,,
15/03/2016,73.9,,
16/03/2016,73.8,,
17/03/2016,73.7,,
18/03/2016,73.7,,
19/03/2016,73.8,,
20/03/2016,73.8,,
21/03/2016,73.7,,10.30222222
22/03/2016,73.7,,
23/03/2016,73.7,,
24/03/2016,73.6,,
25/03/2016,73.6,,
26/03/2016,73.5,,
27/03/2016,73.5,,
28/03/2016,73.5,,45.91333333
29/03/2016,73.5,,
30/03/2016,73.5,,
31/03/2016,73.6,,
01/04/2016,73.6,,
02/04/2016,73.6,,
03/04/2016,73.6,,
04/04/2016,73.7,,
05/04/2016,73.8,,
06/04/2016,73.9,,
07/04/2016,73.9,,
08/04/2016,74,,
09/04/2016,74.1,,
10/04/2016,74.2,,
11/04/2016,74.5,,
12/04/2016,74.6,,
13/04/2016,74.8,,
14/04/2016,75.1,,
15/04/2016,75.1,,29.88888889
16/04/2016,75.1,,
17/04/2016,75.3,,
18/04/2016,75,,
19/04/2016,74.9,,19.68666667
20/04/2016,74.7,,
21/04/2016,74.5,,
22/04/2016,74.5,,
23/04/2016,74.5,,
24/04/2016,74.4,,
25/04/2016,74.3,,20.60888889
26/04/2016,74.4,,
27/04/2016,74.4,,
28/04/2016,74.4,,25.55777778
29/04/2016,74.5,,
30/04/2016,74.6,,
01/05/2016,74.6,,
02/05/2016,74.7,,
03/05/2016,74.6,,13.06
04/05/2016,74.5,,
05/05/2016,74.4,,
06/05/2016,74.3,,
07/05/2016,74.4,,
08/05/2016,74.5,,
09/05/2016,74.5,,16.85777778
10/05/2016,74.5,,
11/05/2016,74.7,,
12/05/2016,74.9,,
13/05/2016,74.9,,10.31555556
14/05/2016,74.6,,
15/05/2016,74.6,,
16/05/2016,74.5,,
17/05/2016,74.4,,
18/05/2016,74.3,,
19/05/2016,74.2,,
20/05/2016,74.3,,
21/05/2016,74.3,,
22/05/2016,74.2,,
23/05/2016,74.3,,
24/05/2016,74.4,,
25/05/2016,74.5,,
26/05/2016,74.5,,
27/05/2016,74.9,,79.62666667
28/05/2016,75.1,,
29/05/2016,75.2,,
30/05/2016,75.3,,
31/05/2016,75.4,,
01/06/2016,75.5,,
02/06/2016,75.6,,
03/06/2016,75.5,,
04/06/2016,75.6,,
05/06/2016,75.7,,
06/06/2016,75.8,,30.20888889
07/06/2016,75.9,,
08/06/2016,75.9,,
09/06/2016,76,,
10/06/2016,76.1,,0.195555556
11/06/2016,76.2,,
12/06/2016,76.3,,
13/06/2016,76.3,,12.52444444
14/06/2016,76.4,,
15/06/2016,76.4,,
16/06/2016,76.4,,
17/06/2016,76.4,,
18/06/2016,76.3,,
19/06/2016,76.2,,87.64666667
20/06/2016,76.3,,
21/06/2016,76.3,,
22/06/2016,76.4,,
23/06/2016,76.6,,
24/06/2016,76.8,,
25/06/2016,77.1,,
26/06/2016,77.2,,
27/06/2016,77.2,,32.44444444
28/06/2016,77.2,,
29/06/2016,77.1,,
30/06/2016,77,,
01/07/2016,76.8,,
02/07/2016,76.6,,
03/07/2016,76.7,,
04/07/2016,76.8,,23.89555556
05/07/2016,76.9,,
06/07/2016,77.1,,
07/07/2016,77.2,,
08/07/2016,77.2,,
09/07/2016,77.4,,
10/07/2016,77.4,,
11/07/2016,77.4,,
12/07/2016,77.4,,
13/07/2016,77.3,,
14/07/2016,77.3,,
15/07/2016,77.4,,
16/07/2016,77.3,,
17/07/2016,77.4,,
18/07/2016,77.4,,
19/07/2016,77.4,,
20/07/2016,77.4,,
21/07/2016,77.5,,
22/07/2016,77.5,,91.54
23/07/2016,77.5,,
24/07/2016,77.7,,68.32
25/07/2016,77.7,,
26/07/2016,77.8,,
27/07/2016,77.9,,53.13111111
28/07/2016,78.1,,
29/07/2016,78.2,,
30/07/2016,78.3,,
31/07/2016,78.3,,
01/08/2016,78.4,,38.50888889
02/08/2016,78.5,,
03/08/2016,78.5,,94.86666667
04/08/2016,78.6,,
05/08/2016,78.5,,
06/08/2016,78.6,,
07/08/2016,78.6,,
08/08/2016,78.6,,
09/08/2016,78.7,,
10/08/2016,78.8,,
11/08/2016,78.7,,121.9244444
12/08/2016,78.9,,
13/08/2016,79,,
14/08/2016,79.2,,
15/08/2016,79.3,,
16/08/2016,79.4,,
17/08/2016,79.5,,
18/08/2016,79.7,,
19/08/2016,79.7,,
20/08/2016,79.7,,43.05555556
21/08/2016,79.6,,
22/08/2016,79.6,,94.50444444
23/08/2016,79.6,,43.58
24/08/2016,79.5,,
25/08/2016,79.5,,
26/08/2016,79.5,,
27/08/2016,79.4,,
28/08/2016,79.4,,
29/08/2016,79.4,,
30/08/2016,79.4,,160.3288889
31/08/2016,79.4,,
01/09/2016,79.4,,
02/09/2016,79.4,,69.22444444
03/09/2016,79.4,,
04/09/2016,79.4,,
05/09/2016,79.3,,29.93777778
06/09/2016,79.3,,35.91777778
07/09/2016,79.1,,
08/09/2016,79,,
09/09/2016,78.8,,39.62888889
10/09/2016,78.5,,
11/09/2016,78.3,,
12/09/2016,78.2,,12.82
13/09/2016,78.1,,87.54
14/09/2016,78.1,,
15/09/2016,78.1,,
16/09/2016,78.2,,
17/09/2016,78.1,,22.97555556
18/09/2016,78.1,,118.6044444
19/09/2016,77.9,,
20/09/2016,77.7,,19.74222222
21/09/2016,77.7,,
22/09/2016,77.6,,
23/09/2016,77.6,,28.70444444
24/09/2016,77.5,,
25/09/2016,77.5,,
26/09/2016,77.3,,20.92666667
27/09/2016,77.2,,
28/09/2016,77,,
29/09/2016,76.7,,
30/09/2016,76.5,,
01/10/2016,76.4,,
02/10/2016,76.4,,
03/10/2016,76.4,,
04/10/2016,76.2,,22.99333333
05/10/2016,76.2,,
06/10/2016,76.1,,3.604444444
07/10/2016,76,,
08/10/2016,75.9,,
09/10/2016,75.8,,
10/10/2016,75.8,,
11/10/2016,75.9,,
12/10/2016,75.8,,
13/10/2016,75.8,,
14/10/2016,75.8,,
15/10/2016,75.7,,
16/10/2016,75.6,,
17/10/2016,75.6,,
18/10/2016,75.5,,
19/10/2016,75.4,,
20/10/2016,75.3,,
21/10/2016,75.3,,
22/10/2016,75.2,,48.96222222
23/10/2016,75.1,,
24/10/2016,75.1,,34.73777778
25/10/2016,75.2,,
26/10/2016,75.3,,
27/10/2016,75.4,,
28/10/2016,75.4,,49.28666667
29/10/2016,75.6,,
30/10/2016,75.6,,
31/10/2016,75.4,,
01/11/2016,75.1,,56.66222222
02/11/2016,74.8,,
03/11/2016,74.5,,26.20222222
04/11/2016,74.4,,
05/11/2016,74.1,,
06/11/2016,74,,
07/11/2016,74,,24.01333333
08/11/2016,74,,
09/11/2016,74.1,,
10/11/2016,74.2,,
11/11/2016,74.3,,
12/11/2016,74.3,,
13/11/2016,74.3,,
14/11/2016,74.2,,
15/11/2016,74.3,,
16/11/2016,74.4,,
17/11/2016,74.4,,24.49111111
18/11/2016,74.4,,
19/11/2016,74.4,,
20/11/2016,74.4,,
21/11/2016,74.3,,
22/11/2016,74.3,,
23/11/2016,74.3,,
24/11/2016,74.2,,
25/11/2016,74.2,,
26/11/2016,74.2,,
27/11/2016,74.3,,
28/11/2016,74.3,,11.27777778
29/11/2016,74.2,,
30/11/2016,74.1,,
01/12/2016,74,,
02/12/2016,73.9,,
03/12/2016,73.9,,
04/12/2016,73.9,,
05/12/2016,74,,
06/12/2016,74.2,,
07/12/2016,74.4,,
08/12/2016,74.6,,13.86444444
09/12/2016,74.8,,
10/12/2016,74.9,,
11/12/2016,74.9,,
12/12/2016,75,,24.96444444
13/12/2016,75.1,,
14/12/2016,75,,
15/12/2016,74.9,,
16/12/2016,74.8,,
17/12/2016,74.7,,
18/12/2016,74.5,,
19/12/2016,74.4,,
20/12/2016,74.1,,
21/12/2016,74.1,,
22/12/2016,74.1,,
23/12/2016,74.1,,
24/12/2016,74.1,,
25/12/2016,74.3,,
26/12/2016,74.5,,
27/12/2016,74.8,,
28/12/2016,74.9,,
29/12/2016,75,,
30/12/2016,75,,
31/12/2016,75.2,,
01/01/2017,75.3,,
02/01/2017,75.3,,
03/01/2017,75.2,,
04/01/2017,75.1,,
05/01/2017,75,,
06/01/2017,74.9,,
07/01/2017,74.7,,
08/01/2017,74.7,,
09/01/2017,74.6,,
10/01/2017,74.7,,29.67777778
11/01/2017,74.7,,
12/01/2017,74.8,,
13/01/2017,74.8,,
14/01/2017,75,,
15/01/2017,75.1,,
16/01/2017,75.2,,
17/01/2017,75.2,,25.87777778
18/01/2017,75.2,,
19/01/2017,75.3,,
20/01/2017,75.3,,
21/01/2017,75.1,,
22/01/2017,74.9,,
23/01/2017,74.7,,
24/01/2017,74.7,,28.11777778
25/01/2017,74.7,,
26/01/2017,74.7,,
27/01/2017,74.6,,
28/01/2017,74.5,,
29/01/2017,74.5,,
30/01/2017,74.4,,
31/01/2017,74.3,,
01/02/2017,74.3,,
02/02/2017,74.4,,
03/02/2017,74.5,,
04/02/2017,74.5,,
05/02/2017,74.5,,
06/02/2017,74.6,,
07/02/2017,74.6,,
08/02/2017,74.4,,
09/02/2017,74.2,,
10/02/2017,74,,
11/02/2017,73.9,,22.82444444
12/02/2017,73.8,,45.70666667
13/02/2017,73.7,,28.30666667
14/02/2017,73.7,,23.43333333
15/02/2017,73.7,,23.22666667
16/02/2017,73.7,,54.30222222
17/02/2017,73.9,,61.22
18/02/2017,74.2,,16.26222222
19/02/2017,74.3,,
20/02/2017,74.4,,14.86444444
21/02/2017,74.6,,
22/02/2017,74.7,,
23/02/2017,74.7,,
24/02/2017,74.6,,
25/02/2017,74.4,,
26/02/2017,74.4,,
27/02/2017,74.3,,
28/02/2017,74.2,,
01/03/2017,74.2,,28.12666667
02/03/2017,74.2,,
03/03/2017,74.2,,
04/03/2017,74.1,,
05/03/2017,74,,
06/03/2017,73.9,,
07/03/2017,73.8,,20.69777778
08/03/2017,73.7,,
09/03/2017,73.6,,
10/03/2017,73.5,,
11/03/2017,73.5,,
12/03/2017,73.6,,
13/03/2017,73.6,,
14/03/2017,73.6,,12.53777778
15/03/2017,73.6,,
16/03/2017,73.6,,
17/03/2017,73.5,,
18/03/2017,73.5,,
19/03/2017,73.5,,
20/03/2017,73.6,,
21/03/2017,73.8,,22.52
22/03/2017,73.9,,
23/03/2017,74.1,,
24/03/2017,74.3,,
25/03/2017,74.4,,
26/03/2017,74.6,,
27/03/2017,74.4,,13.32222222
28/03/2017,74.3,,
29/03/2017,74.2,,
30/03/2017,74.1,,
31/03/2017,74,,
01/04/2017,73.9,,16.21777778
02/04/2017,73.7,,34.98222222
03/04/2017,73.7,,17.02444444
04/04/2017,73.7,,39.06666667
05/04/2017,73.7,,5.868888889
06/04/2017,73.7,,1.395555556
07/04/2017,73.9,,42.36888889
08/04/2017,74.1,,
09/04/2017,74.3,,
10/04/2017,74.5,,
11/04/2017,74.7,,
12/04/2017,74.9,,
13/04/2017,75.1,,
14/04/2017,75.1,,
15/04/2017,75.1,,
16/04/2017,75.2,,
17/04/2017,75.3,,
18/04/2017,75.5,,
19/04/2017,75.7,,
20/04/2017,75.9,,
21/04/2017,76.1,,
22/04/2017,76.4,,
23/04/2017,76.5,,
24/04/2017,76.6,,
25/04/2017,76.6,,
26/04/2017,76.5,,
27/04/2017,76.3,,
28/04/2017,76.2,,
29/04/2017,76,,
30/04/2017,76.1,,
01/05/2017,76,,
02/05/2017,76,,
03/05/2017,76,,35.39333333
04/05/2017,76.1,,
05/05/2017,76.1,,33.53333333
06/05/2017,76.1,,
07/05/2017,75.8,,44.00444444
08/05/2017,75.6,,42.51333333
09/05/2017,75.5,,
10/05/2017,75.4,,184.9755556
11/05/2017,75.2,,
12/05/2017,75.3,,
13/05/2017,75.3,,178.2355556
14/05/2017,75.2,,
15/05/2017,75.3,,
16/05/2017,75.3,,46.09333333
17/05/2017,75.3,,
18/05/2017,75.2,,141.7177778
19/05/2017,75,,
20/05/2017,75,,
21/05/2017,74.9,,
22/05/2017,74.8,,
23/05/2017,74.9,,
24/05/2017,75,,
25/05/2017,75,,
26/05/2017,75,,
27/05/2017,75,,
28/05/2017,75.2,,118.2133333
29/05/2017,75.2,,
30/05/2017,75.2,,
31/05/2017,75.2,,
01/06/2017,75.5,,
02/06/2017,75.7,,
03/06/2017,75.8,,
04/06/2017,75.8,,
05/06/2017,76,,33.79777778
06/06/2017,76.2,,
07/06/2017,76.4,,
08/06/2017,76.3,,
09/06/2017,76.3,,
10/06/2017,76.4,,
11/06/2017,76.6,,
12/06/2017,76.5,,224.7111111
13/06/2017,76.5,,
14/06/2017,76.4,,
15/06/2017,76.4,,
16/06/2017,76.3,,330.7644444
17/06/2017,76.4,,
18/06/2017,76.5,,
19/06/2017,76.6,,
20/06/2017,76.8,,
21/06/2017,76.9,,
22/06/2017,77.1,,
23/06/2017,77.3,,
24/06/2017,77.2,,
25/06/2017,77,,
26/06/2017,76.8,,
27/06/2017,76.6,,8.542222222
28/06/2017,76.4,,
29/06/2017,76.1,,
30/06/2017,75.8,,
01/07/2017,75.8,,
02/07/2017,75.8,,
03/07/2017,75.7,,
04/07/2017,75.7,,
05/07/2017,75.7,,
06/07/2017,75.7,,30.33111111
07/07/2017,75.8,,
08/07/2017,75.7,,
09/07/2017,75.7,,
10/07/2017,75.7,,
11/07/2017,75.6,,
12/07/2017,75.6,,
13/07/2017,75.6,,
14/07/2017,75.5,,
15/07/2017,75.8,,
16/07/2017,76,,
17/07/2017,76.3,,
18/07/2017,76.5,,
19/07/2017,76.6,,
20/07/2017,76.7,,
21/07/2017,76.8,,
22/07/2017,76.7,,11.97111111
23/07/2017,76.7,,15.36444444
24/07/2017,76.7,,
25/07/2017,76.9,,
26/07/2017,77,,125.8822222
27/07/2017,77,,
28/07/2017,77,,
29/07/2017,76.9,,
30/07/2017,76.8,,
31/07/2017,76.9,,
01/08/2017,76.9,,
02/08/2017,76.9,,
03/08/2017,77.1,,
04/08/2017,77.2,,12.8
05/08/2017,77.3,,5.066666667
06/08/2017,77.5,,
07/08/2017,77.4,,
08/08/2017,77.4,,
09/08/2017,77.4,,
10/08/2017,77.4,,
11/08/2017,77.4,,
12/08/2017,77.4,,
13/08/2017,77.4,,
14/08/2017,77.6,,
15/08/2017,77.9,,
16/08/2017,78.2,,
17/08/2017,78.6,,
18/08/2017,78.9,,
19/08/2017,79.2,,
20/08/2017,79.5,,
21/08/2017,79.5,,
22/08/2017,79.5,,
23/08/2017,79.5,,
24/08/2017,79.5,,
25/08/2017,79.4,,
26/08/2017,79.4,,
27/08/2017,79.3,,
28/08/2017,79.1,,
29/08/2017,78.9,,
30/08/2017,78.7,,21.50444444
31/08/2017,78.4,,
01/09/2017,78.4,,
02/09/2017,78.2,,
03/09/2017,78.1,,
04/09/2017,78.2,,
05/09/2017,78.2,,
06/09/2017,78.2,,
07/09/2017,78.2,,
08/09/2017,78.3,,
09/09/2017,78.3,,
10/09/2017,78.2,,
11/09/2017,78.1,,
12/09/2017,77.9,,
13/09/2017,77.9,,
14/09/2017,77.9,,
15/09/2017,77.8,,
16/09/2017,77.8,,
17/09/2017,77.8,,
18/09/2017,77.8,,24.23111111
19/09/2017,77.8,,
20/09/2017,77.9,,
21/09/2017,78,,
22/09/2017,78,,
23/09/2017,77.9,,
24/09/2017,77.9,,
25/09/2017,77.8,,
26/09/2017,77.8,,16.25555556
27/09/2017,77.7,,
28/09/2017,77.6,,
29/09/2017,77.5,,
30/09/2017,77.5,,
01/10/2017,77.5,,
02/10/2017,77.4,,
03/10/2017,77.3,,
04/10/2017,77.2,,
05/10/2017,77.2,,
06/10/2017,77.1,,
07/10/2017,76.9,,
08/10/2017,76.9,,
09/10/2017,76.9,,
10/10/2017,76.8,,
11/10/2017,76.7,,
12/10/2017,76.6,,
13/10/2017,76.5,,
14/10/2017,76.5,,
15/10/2017,76.4,,
16/10/2017,76.3,,
17/10/2017,76.2,,
18/10/2017,76.2,,
19/10/2017,76.1,,
20/10/2017,76.1,,
21/10/2017,76.1,,
22/10/2017,76.1,,
23/10/2017,76.1,,
24/10/2017,76,,
25/10/2017,76,,
26/10/2017,76,,
27/10/2017,75.8,,
28/10/2017,75.9,,
29/10/2017,76,,
30/10/2017,76.2,,
31/10/2017,76.3,,
01/11/2017,76.5,,
02/11/2017,76.6,,
03/11/2017,76.7,,
04/11/2017,76.8,,
05/11/2017,76.8,,
06/11/2017,76.8,,
07/11/2017,76.8,,23.28888889
08/11/2017,76.9,,
09/11/2017,77,,
10/11/2017,77,,
11/11/2017,77,,
12/11/2017,77,,
13/11/2017,76.9,,
14/11/2017,76.9,,
15/11/2017,76.8,,
16/11/2017,76.7,,
17/11/2017,76.7,,
18/11/2017,76.8,,
19/11/2017,76.9,,
20/11/2017,76.9,,
21/11/2017,77,,
22/11/2017,77.1,,
23/11/2017,77.3,,
24/11/2017,77.5,,
25/11/2017,77.4,,
26/11/2017,77.4,,
27/11/2017,77.4,,
28/11/2017,77.4,,15.69555556
29/11/2017,77.4,,
30/11/2017,77.3,,
01/12/2017,77.3,,
02/12/2017,77.1,,
03/12/2017,77,,
04/12/2017,76.9,,
05/12/2017,76.9,,
06/12/2017,76.8,,
07/12/2017,76.7,,
08/12/2017,76.6,,
09/12/2017,76.7,,
10/12/2017,76.7,,
11/12/2017,77,,
12/12/2017,77,,
13/12/2017,77.1,,
14/12/2017,77.1,,
15/12/2017,77.1,,
16/12/2017,77.1,,
17/12/2017,77.2,,
18/12/2017,77,,
19/12/2017,77,,
20/12/2017,77,,
21/12/2017,77,,
22/12/2017,77,,
23/12/2017,77,,
24/12/2017,77.1,,
25/12/2017,77.1,,
26/12/2017,77.1,,
27/12/2017,77.1,,
28/12/2017,77.2,,
29/12/2017,77.2,,
30/12/2017,77.2,,
31/12/2017,77.2,,
01/01/2018,77.2,,
02/01/2018,77.2,,
03/01/2018,77.2,,
04/01/2018,77.2,,
05/01/2018,77.3,,1.277777778
06/01/2018,77.3,,
07/01/2018,77.3,,
08/01/2018,77.3,,3.704444444
09/01/2018,77.4,,
10/01/2018,77.3,,
11/01/2018,77.2,,
12/01/2018,77.1,,
13/01/2018,76.9,,
14/01/2018,76.7,,
15/01/2018,76.6,,9.935555556
16/01/2018,76.4,,
17/01/2018,76.3,,
18/01/2018,76.3,,
19/01/2018,76.3,,8.366666667
20/01/2018,76.5,,
21/01/2018,76.5,,
22/01/2018,76.5,,
23/01/2018,76.6,,
24/01/2018,76.6,,19.68666667
25/01/2018,76.7,,
26/01/2018,76.7,,
27/01/2018,76.7,,
28/01/2018,76.8,,
29/01/2018,76.6,,
30/01/2018,76.6,,2.915555556
31/01/2018,76.5,,
01/02/2018,76.5,,
02/02/2018,76.4,,
03/02/2018,76.1,,
04/02/2018,76,,
05/02/2018,76,,30.34888889
06/02/2018,75.9,,15.71333333
07/02/2018,75.7,,
08/02/2018,75.6,,
09/02/2018,75.4,,
10/02/2018,75.4,,
11/02/2018,75.4,,
12/02/2018,75.3,,
13/02/2018,75.3,,
14/02/2018,75.3,,
15/02/2018,75.3,,
16/02/2018,75.5,,
17/02/2018,75.6,,
18/02/2018,75.7,,
19/02/2018,75.8,,
20/02/2018,75.8,,
21/02/2018,75.9,,8.033333333
22/02/2018,76,,
23/02/2018,75.7,,5.657777778
24/02/2018,75.6,,
25/02/2018,75.4,,
26/02/2018,75.3,,16.54222222
27/02/2018,75.2,,
28/02/2018,75.2,,
01/03/2018,75.2,,
02/03/2018,75.2,,4.928888889
03/03/2018,75.1,,
04/03/2018,75.2,,
05/03/2018,75.2,,11.83333333
06/03/2018,75.1,,
07/03/2018,74.9,,
08/03/2018,74.8,,
09/03/2018,74.8,,0.677777778
10/03/2018,74.8,,
11/03/2018,74.6,,
12/03/2018,74.7,,
13/03/2018,74.6,,
14/03/2018,74.7,,
15/03/2018,74.6,,
16/03/2018,74.5,,0.253333333
17/03/2018,74.5,,
18/03/2018,74.6,,
19/03/2018,74.4,,11.06666667
20/03/2018,74.4,,
21/03/2018,74.4,,
22/03/2018,74.3,,
23/03/2018,74.3,,
24/03/2018,74.3,,
25/03/2018,74.3,,
26/03/2018,74.4,,28.94444444
27/03/2018,74.4,,
28/03/2018,74.3,,0.617777778
29/03/2018,74.3,,
30/03/2018,74.3,,1.733333333
31/03/2018,74.3,,
01/04/2018,74.2,,
02/04/2018,74.2,,
03/04/2018,74.2,,
04/04/2018,74.1,,
05/04/2018,74.1,,
06/04/2018,74.1,,
07/04/2018,74.1,,
08/04/2018,74,,
09/04/2018,74,,
10/04/2018,73.9,,
11/04/2018,73.9,,
12/04/2018,73.7,,
13/04/2018,73.5,,15.84888889
14/04/2018,73.4,,
15/04/2018,73.3,,
16/04/2018,73.1,,
17/04/2018,73,,
18/04/2018,73,,
19/04/2018,73,,
20/04/2018,73.2,,
21/04/2018,73.4,,
22/04/2018,73.5,,
23/04/2018,73.5,,
24/04/2018,73.6,,
25/04/2018,73.8,,
26/04/2018,73.9,,
27/04/2018,74,,
28/04/2018,74.1,,
29/04/2018,74.1,,
30/04/2018,74,,
01/05/2018,73.9,,
02/05/2018,73.8,,
03/05/2018,73.7,,
04/05/2018,73.6,,
05/05/2018,73.5,,
06/05/2018,73.5,,
07/05/2018,73.4,,
08/05/2018,73.4,,
09/05/2018,73.4,,
10/05/2018,73.4,,
11/05/2018,73.6,,
12/05/2018,73.5,,
13/05/2018,73.4,,
14/05/2018,73.5,,
15/05/2018,73.6,,
16/05/2018,73.6,,
17/05/2018,73.6,,
18/05/2018,73.5,,
19/05/2018,73.6,,
20/05/2018,73.6,,
21/05/2018,73.7,,
22/05/2018,73.8,,6.502222222
23/05/2018,73.9,,
24/05/2018,74,,
25/05/2018,74,,
26/05/2018,74,,
27/05/2018,74.1,,
28/05/2018,74.1,,
29/05/2018,74.1,,
30/05/2018,74.2,,
31/05/2018,74.4,,
01/06/2018,74.5,,
02/06/2018,74.5,,
03/06/2018,74.5,,
04/06/2018,74.6,,
05/06/2018,74.7,,
06/06/2018,74.7,,
07/06/2018,74.7,,
08/06/2018,74.8,,
09/06/2018,74.8,,
10/06/2018,74.9,,
11/06/2018,74.8,,
12/06/2018,74.8,,
13/06/2018,74.8,,
14/06/2018,74.7,,
15/06/2018,74.8,,
16/06/2018,74.8,,
17/06/2018,74.8,,
18/06/2018,74.9,,
19/06/2018,74.9,,
20/06/2018,74.9,,
21/06/2018,75,,
22/06/2018,74.9,,
23/06/2018,74.9,,
24/06/2018,74.9,,
25/06/2018,74.9,,
26/06/2018,74.9,,
27/06/2018,75,,
28/06/2018,75,,
29/06/2018,75,,
30/06/2018,75.2,,
01/07/2018,75.4,,
02/07/2018,75.6,,
03/07/2018,75.6,,
04/07/2018,75.7,,
05/07/2018,75.7,,
06/07/2018,75.7,,71.46444444
07/07/2018,75.9,,
08/07/2018,76,,
09/07/2018,76,,
10/07/2018,76,,
11/07/2018,76.2,,
12/07/2018,76.3,,
13/07/2018,76.4,,
14/07/2018,76.3,,
15/07/2018,76.2,,
16/07/2018,76.2,,
17/07/2018,76.2,,
18/07/2018,76.1,,
19/07/2018,76.2,,
20/07/2018,76.3,,
21/07/2018,76.4,,
22/07/2018,76.5,,
23/07/2018,76.6,,77.14444444
24/07/2018,76.6,,
25/07/2018,76.6,,
26/07/2018,76.5,,
27/07/2018,76.3,,
28/07/2018,76.4,,
29/07/2018,76.5,,
30/07/2018,76.7,,34.23333333
31/07/2018,77,,46.28
01/08/2018,77.1,,
02/08/2018,77.4,,47.31555556
03/08/2018,77.7,,66.48222222
04/08/2018,77.7,,
05/08/2018,77.7,,39.13333333
06/08/2018,77.8,,75.82888889
07/08/2018,77.9,,
08/08/2018,78,,
09/08/2018,78,,
10/08/2018,78.1,,
11/08/2018,78.1,,66.27111111
12/08/2018,78.1,,
13/08/2018,78.2,,
14/08/2018,78.2,,46.83111111
15/08/2018,78.3,,
16/08/2018,78.3,,
17/08/2018,78.4,,
18/08/2018,78.4,,
19/08/2018,78.5,,
20/08/2018,78.5,,
21/08/2018,78.5,,
22/08/2018,78.5,,
23/08/2018,78.6,,
24/08/2018,78.6,,
25/08/2018,78.7,,
26/08/2018,78.7,,
27/08/2018,78.8,,
28/08/2018,78.8,,
29/08/2018,78.8,,
30/08/2018,78.9,,
31/08/2018,78.9,,
01/09/2018,78.9,,
02/09/2018,78.9,,
03/09/2018,78.9,,
04/09/2018,78.8,,
05/09/2018,78.7,,
06/09/2018,78.6,,
07/09/2018,78.6,,
08/09/2018,78.4,,
09/09/2018,78.3,,
10/09/2018,78,,
11/09/2018,77.8,,
12/09/2018,77.8,,
13/09/2018,77.7,,
14/09/2018,77.5,,
15/09/2018,77.5,,17.28666667
16/09/2018,77.6,,
17/09/2018,77.6,,
18/09/2018,77.8,,
19/09/2018,77.8,,
20/09/2018,77.9,,
21/09/2018,78.1,,
22/09/2018,78.1,,19.50444444
23/09/2018,78,,
24/09/2018,78.1,,
25/09/2018,78,,
26/09/2018,78,,
27/09/2018,78,,
28/09/2018,77.9,,
29/09/2018,77.9,,
30/09/2018,77.9,,
01/10/2018,77.8,,10.84
02/10/2018,77.8,,
03/10/2018,77.7,,
04/10/2018,77.6,,
05/10/2018,77.6,,
06/10/2018,77.5,,11.23333333
07/10/2018,77.5,,
08/10/2018,77.5,,
09/10/2018,77.5,,
10/10/2018,77.4,,
11/10/2018,77.2,,
12/10/2018,77.1,,
13/10/2018,77.1,,
14/10/2018,77.2,,
15/10/2018,77.2,,
16/10/2018,77.2,,
17/10/2018,77.3,,
18/10/2018,77.5,,
19/10/2018,77.7,,
20/10/2018,77.5,,
21/10/2018,77.4,,
22/10/2018,77.3,,
23/10/2018,77.3,,
24/10/2018,77.3,,
25/10/2018,77.2,,
26/10/2018,77,,
27/10/2018,77.1,,
28/10/2018,77,,
29/10/2018,76.9,,
30/10/2018,76.9,,
31/10/2018,76.9,,
01/11/2018,76.9,,
02/11/2018,77,,
03/11/2018,77,,
04/11/2018,77.1,,
05/11/2018,77.2,,9.606666667
06/11/2018,77,,
07/11/2018,76.9,,
08/11/2018,76.8,,
09/11/2018,76.8,,
10/11/2018,76.8,,
11/11/2018,76.7,,
12/11/2018,76.6,,19.91111111
13/11/2018,76.7,,
14/11/2018,76.8,,
15/11/2018,76.7,,
16/11/2018,76.6,,
17/11/2018,76.6,,
18/11/2018,76.8,,
19/11/2018,76.7,,
20/11/2018,76.6,,
21/11/2018,76.5,,
22/11/2018,76.5,,
23/11/2018,76.4,,
24/11/2018,76.4,,
25/11/2018,76.2,,
26/11/2018,76.1,,
27/11/2018,76.1,,
